V1,V2,r,pval,value_type,FDR,drug,n_samples
cog_verbal_numerical_reasoning,e_raw_correct_go,-0.08088997773815866,0.33685962713703055,raw data,0.834496231671103,concerta,143
cog_verbal_numerical_reasoning,e_raw_correct_stop,-0.11186118235133076,0.1834841448099076,raw data,0.834496231671103,concerta,143
cog_verbal_numerical_reasoning,e_raw_no_response_on_go,-0.04962433701296857,0.5561461833826578,raw data,0.870489678338073,concerta,143
cog_verbal_numerical_reasoning,e_raw_stop_doesnot_stop,-0.05768996732989703,0.49373068075494553,raw data,0.870489678338073,concerta,143
ADHD-Demontis,e_as_correct_go,0.02612373453318335,0.7715368013856012,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
ADHD-Demontis,e_as_correct_stop,-0.031001124859392576,0.7303939742809613,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
ADHD-Demontis,e_as_no_response_on_go,-0.15171203599550057,0.08991957460174271,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
ADHD-Demontis,e_as_stop_doesnot_stop,-0.05774895462779525,0.5206742869105783,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
ADHD-Demontis,e_raw_correct_go,-0.060372321455765474,0.5018787049290303,raw data,0.9988121911170473,vyvanse,126
ADHD-Demontis,e_raw_correct_stop,-0.00572594350731568,0.9492620486751178,raw data,0.9988121911170473,vyvanse,126
ADHD-Demontis,e_raw_no_response_on_go,-0.0750703872104069,0.4034674409284458,raw data,0.9988121911170473,vyvanse,126
ADHD-Demontis,e_raw_stop_doesnot_stop,0.016374132801599012,0.8555987375672323,raw data,0.9988121911170473,vyvanse,126
cog_gFactor,e_as_correct_go,-0.0446854143232096,0.6193005785827499,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_gFactor,e_as_correct_stop,0.05530408698912636,0.5385078704101456,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_gFactor,e_as_no_response_on_go,0.08949381327334083,0.31898046200633057,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_gFactor,e_as_stop_doesnot_stop,0.05321950722035858,0.5539487185568861,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_gFactor,e_raw_correct_go,0.02601143105011612,0.7724921472152309,raw data,0.9988121911170473,vyvanse,126
cog_gFactor,e_raw_correct_stop,0.04724354966367243,0.5993636447302433,raw data,0.9988121911170473,vyvanse,126
cog_gFactor,e_raw_no_response_on_go,0.017824067019031435,0.842969640327687,raw data,0.9988121911170473,vyvanse,126
cog_gFactor,e_raw_stop_doesnot_stop,0.009134124310176617,0.9191451719478425,raw data,0.9988121911170473,vyvanse,126
cog_matrix,e_as_correct_go,0.0035245594300712412,0.9687557237186823,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_matrix,e_as_correct_stop,0.12994675665541808,0.1469836972657652,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_matrix,e_as_no_response_on_go,0.11121709786276715,0.21504299569647234,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_matrix,e_as_stop_doesnot_stop,0.11497297329777499,0.1998559525158976,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_matrix,e_raw_correct_go,0.02326027969222033,0.7959987991789985,raw data,0.9988121911170473,vyvanse,126
cog_matrix,e_raw_correct_stop,0.13060690490083252,0.14492337287519508,raw data,0.9988121911170473,vyvanse,126
cog_matrix,e_raw_no_response_on_go,0.06742892368832848,0.4531349402677316,raw data,0.9988121911170473,vyvanse,126
cog_matrix,e_raw_stop_doesnot_stop,0.09865290400080592,0.2717579686088647,raw data,0.9988121911170473,vyvanse,126
cog_memory,e_as_correct_go,-0.16093888263967004,0.07181569370054897,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_memory,e_as_correct_stop,-0.08676415448068991,0.3340230960082704,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_memory,e_as_no_response_on_go,0.04250168728908887,0.6365419722684538,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_memory,e_as_stop_doesnot_stop,0.016216021645432222,0.8569781764003412,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_memory,e_raw_correct_go,-0.11613338921787138,0.19532412811524558,raw data,0.9988121911170473,vyvanse,126
cog_memory,e_raw_correct_stop,-0.09526380459805331,0.2886482253678675,raw data,0.9988121911170473,vyvanse,126
cog_memory,e_raw_no_response_on_go,8.540636128572512e-4,0.9924271544766325,raw data,0.9988121911170473,vyvanse,126
cog_memory,e_raw_stop_doesnot_stop,0.012361597975027566,0.8907296975339338,raw data,0.9988121911170473,vyvanse,126
cog_reaction_time,e_as_correct_go,-0.04369553805774278,0.6270911719373027,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_reaction_time,e_as_correct_stop,-0.021222347206599174,0.8135314790083656,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_reaction_time,e_as_no_response_on_go,0.06687064116985376,0.4568924850966909,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_reaction_time,e_as_stop_doesnot_stop,-0.08130508078051062,0.36543827022117203,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_reaction_time,e_raw_correct_go,-0.0363920021497011,0.6857994344499538,raw data,0.9988121911170473,vyvanse,126
cog_reaction_time,e_raw_correct_stop,-0.011951627615164695,0.8943322644557521,raw data,0.9988121911170473,vyvanse,126
cog_reaction_time,e_raw_no_response_on_go,0.07457118101415935,0.40661035461635153,raw data,0.9988121911170473,vyvanse,126
cog_reaction_time,e_raw_stop_doesnot_stop,-0.10145669386409342,0.25830004582831645,raw data,0.9988121911170473,vyvanse,126
cog_symbol_digit,e_as_correct_go,-0.04314360704911886,0.6314529969145364,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_symbol_digit,e_as_correct_stop,0.13616197975253094,0.12844273431088227,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_symbol_digit,e_as_no_response_on_go,0.049484814398200225,0.5821362062710658,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_symbol_digit,e_as_stop_doesnot_stop,0.0782124580804661,0.3840176584346424,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_symbol_digit,e_raw_correct_go,0.021985209542704835,0.8069571266201407,raw data,0.9988121911170473,vyvanse,126
cog_symbol_digit,e_raw_correct_stop,0.12939668971158916,0.14871729388673405,raw data,0.9988121911170473,vyvanse,126
cog_symbol_digit,e_raw_no_response_on_go,-0.009782637086706472,0.9134261358828113,raw data,0.9988121911170473,vyvanse,126
cog_symbol_digit,e_raw_stop_doesnot_stop,0.02741483421881113,0.760578558384954,raw data,0.9988121911170473,vyvanse,126
cog_tower_rearranging,e_as_correct_go,0.026153730783652043,0.7712816864350449,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_tower_rearranging,e_as_correct_stop,-9.568803899512561e-4,0.9915155266722173,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_tower_rearranging,e_as_no_response_on_go,0.007520059992500937,0.933396437211313,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_tower_rearranging,e_as_stop_doesnot_stop,0.058645845207148606,0.5142083001164368,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_tower_rearranging,e_raw_correct_go,0.048107646699955244,0.5926947654805492,raw data,0.9988121911170473,vyvanse,126
cog_tower_rearranging,e_raw_correct_stop,0.0012914982989686787,0.9885487095749279,raw data,0.9988121911170473,vyvanse,126
cog_tower_rearranging,e_raw_no_response_on_go,-0.01353570535729045,0.8804249361401104,raw data,0.9988121911170473,vyvanse,126
cog_tower_rearranging,e_raw_stop_doesnot_stop,0.046776560885846495,0.6029816636441343,raw data,0.9988121911170473,vyvanse,126
cog_trail_making_testB,e_as_correct_go,9.568803899512561e-4,0.9915155266722173,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_trail_making_testB,e_as_correct_stop,-0.029915260592425948,0.7394922795704717,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_trail_making_testB,e_as_no_response_on_go,0.02927934008248969,0.7448374335064867,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_trail_making_testB,e_as_stop_doesnot_stop,0.008989903231846164,0.9204175858367296,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_trail_making_testB,e_raw_correct_go,0.03149873294061928,0.7262369871422838,raw data,0.9988121911170473,vyvanse,126
cog_trail_making_testB,e_raw_correct_stop,-0.027308114382155906,0.7614825820623876,raw data,0.9988121911170473,vyvanse,126
cog_trail_making_testB,e_raw_no_response_on_go,0.002237406084386602,0.9801630028829378,raw data,0.9988121911170473,vyvanse,126
cog_trail_making_testB,e_raw_stop_doesnot_stop,-1.339588490237362e-4,0.9988121911170473,raw data,0.9988121911170473,vyvanse,126
cog_verbal_numerical_reasoning,e_as_correct_go,0.019056617922759655,0.8322651266359693,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_verbal_numerical_reasoning,e_as_correct_stop,0.06955830521184853,0.4389623821672357,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_verbal_numerical_reasoning,e_as_no_response_on_go,0.06009748781402325,0.5038310250171665,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_verbal_numerical_reasoning,e_as_stop_doesnot_stop,-0.007070137443263734,0.9373729532304913,"corrected for age, sex, and interaction",0.9915155266722173,vyvanse,126
cog_verbal_numerical_reasoning,e_raw_correct_go,0.10095855435610813,0.26065710448811474,raw data,0.9988121911170473,vyvanse,126
cog_verbal_numerical_reasoning,e_raw_correct_stop,0.051458229427206584,0.5671594859504046,raw data,0.9988121911170473,vyvanse,126
cog_verbal_numerical_reasoning,e_raw_no_response_on_go,-0.014600277607119558,0.8710987405883259,raw data,0.9988121911170473,vyvanse,126
cog_verbal_numerical_reasoning,e_raw_stop_doesnot_stop,-0.04730305031573048,0.5989033590350492,raw data,0.9988121911170473,vyvanse,126
ADHD-Demontis,e_as_correct_go,0.08444444444444445,0.6817023729072629,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
ADHD-Demontis,e_as_correct_stop,-0.046153846153846156,0.8228474962556933,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
ADHD-Demontis,e_as_no_response_on_go,-0.15623931623931625,0.44594940615976864,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
ADHD-Demontis,e_as_stop_doesnot_stop,0.11078817053696245,0.5900307875917101,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
ADHD-Demontis,e_raw_correct_go,0.08454567080343663,0.6813404736648694,raw data,0.9933796210542216,dextroamphetamine,26
ADHD-Demontis,e_raw_correct_stop,-0.08460367813156687,0.6811331197907611,raw data,0.9933796210542216,dextroamphetamine,26
ADHD-Demontis,e_raw_no_response_on_go,-0.16149562844411655,0.4306004441334388,raw data,0.9933796210542216,dextroamphetamine,26
ADHD-Demontis,e_raw_stop_doesnot_stop,-0.054546057557991516,0.7912795315535341,raw data,0.9933796210542216,dextroamphetamine,26
cog_gFactor,e_as_correct_go,-0.026324786324786326,0.8984253577371875,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_gFactor,e_as_correct_stop,0.24307692307692308,0.23148379594390023,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_gFactor,e_as_no_response_on_go,-0.0652991452991453,0.7513008176232436,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_gFactor,e_as_stop_doesnot_stop,0.22567960664936795,0.26763425099286864,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_gFactor,e_raw_correct_go,0.08762628229020152,0.670359981585003,raw data,0.9933796210542216,dextroamphetamine,26
cog_gFactor,e_raw_correct_stop,0.19318410715062231,0.3443770631144356,raw data,0.9933796210542216,dextroamphetamine,26
cog_gFactor,e_raw_no_response_on_go,-0.12995083477774985,0.5269130549314274,raw data,0.9933796210542216,dextroamphetamine,26
cog_gFactor,e_raw_stop_doesnot_stop,0.2499726611266896,0.21810002379024507,raw data,0.9933796210542216,dextroamphetamine,26
cog_matrix,e_as_correct_go,-0.17196581196581195,0.4008992296832832,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_matrix,e_as_correct_stop,0.29777777777777775,0.1395536917922926,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_matrix,e_as_no_response_on_go,0.14256410256410257,0.4872138140155804,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_matrix,e_as_stop_doesnot_stop,0.05812959565210993,0.7778937579527412,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_matrix,e_raw_correct_go,-0.06674658221323944,0.7459643684860686,raw data,0.9933796210542216,dextroamphetamine,26
cog_matrix,e_raw_correct_stop,0.23599973373542338,0.24577598305820247,raw data,0.9933796210542216,dextroamphetamine,26
cog_matrix,e_raw_no_response_on_go,0.0421740176191642,0.8379154576707544,raw data,0.9933796210542216,dextroamphetamine,26
cog_matrix,e_raw_stop_doesnot_stop,-0.011559429416263103,0.9553062557505223,raw data,0.9933796210542216,dextroamphetamine,26
cog_memory,e_as_correct_go,-0.16512820512820514,0.4201630326808077,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_memory,e_as_correct_stop,-0.09128205128205129,0.6574145699161673,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_memory,e_as_no_response_on_go,0.1158974358974359,0.5728870738918022,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_memory,e_as_stop_doesnot_stop,0.07385878035797497,0.7199125034986276,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_memory,e_raw_correct_go,-0.08865315278578982,0.666714281055524,raw data,0.9933796210542216,dextroamphetamine,26
cog_memory,e_raw_correct_stop,-0.1394076801601122,0.4970042511223811,raw data,0.9933796210542216,dextroamphetamine,26
cog_memory,e_raw_no_response_on_go,0.008229076608617405,0.9681751498698943,raw data,0.9933796210542216,dextroamphetamine,26
cog_memory,e_raw_stop_doesnot_stop,0.05743591491205729,0.7804802156951265,raw data,0.9933796210542216,dextroamphetamine,26
cog_reaction_time,e_as_correct_go,0.16512820512820514,0.4201630326808077,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_reaction_time,e_as_correct_stop,0.3223931623931624,0.10821546241751379,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_reaction_time,e_as_no_response_on_go,-0.08034188034188035,0.6964265533973149,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_reaction_time,e_as_stop_doesnot_stop,0.17985980772358717,0.37928987196016006,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_reaction_time,e_raw_correct_go,0.12904339227892958,0.5298274655005701,raw data,0.9933796210542216,dextroamphetamine,26
cog_reaction_time,e_raw_correct_stop,0.27196486006665627,0.17893256536756996,raw data,0.9933796210542216,dextroamphetamine,26
cog_reaction_time,e_raw_no_response_on_go,-0.10732087410405199,0.6017893615704097,raw data,0.9933796210542216,dextroamphetamine,26
cog_reaction_time,e_raw_stop_doesnot_stop,0.12643125924037768,0.5382593415426795,raw data,0.9933796210542216,dextroamphetamine,26
cog_symbol_digit,e_as_correct_go,-0.13230769230769232,0.5193795608620917,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_symbol_digit,e_as_correct_stop,-0.26153846153846155,0.1968407049758305,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_symbol_digit,e_as_no_response_on_go,-0.13641025641025642,0.5063914522157806,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_symbol_digit,e_as_stop_doesnot_stop,0.049923064501223816,0.8086329881695287,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_symbol_digit,e_raw_correct_go,-0.018483668920589384,0.9285886170197584,raw data,0.9933796210542216,dextroamphetamine,26
cog_symbol_digit,e_raw_correct_stop,-0.269224659965229,0.1835249955718381,raw data,0.9933796210542216,dextroamphetamine,26
cog_symbol_digit,e_raw_no_response_on_go,-0.19852647318289487,0.3309371778780865,raw data,0.9933796210542216,dextroamphetamine,26
cog_symbol_digit,e_raw_stop_doesnot_stop,0.054184825388733295,0.7926321301622499,raw data,0.9933796210542216,dextroamphetamine,26
cog_tower_rearranging,e_as_correct_go,-0.01264957264957265,0.9510960223522145,"corrected for age, sex, and interaction",0.9782701944194205,dextroamphetamine,26
cog_tower_rearranging,e_as_correct_stop,0.14324786324786326,0.4851058860330668,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_tower_rearranging,e_as_no_response_on_go,0.05504273504273504,0.7894207318868967,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_tower_rearranging,e_as_stop_doesnot_stop,0.03145836941173008,0.8787490312358608,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_tower_rearranging,e_raw_correct_go,0.07838444782990683,0.7034901174435104,raw data,0.9933796210542216,dextroamphetamine,26
cog_tower_rearranging,e_raw_correct_stop,0.10995052906976908,0.5928623769332835,raw data,0.9933796210542216,dextroamphetamine,26
cog_tower_rearranging,e_raw_no_response_on_go,-0.013372249489003282,0.9483056751913645,raw data,0.9933796210542216,dextroamphetamine,26
cog_tower_rearranging,e_raw_stop_doesnot_stop,0.02348009100178443,0.909354654730415,raw data,0.9933796210542216,dextroamphetamine,26
cog_trail_making_testB,e_as_correct_go,0.024273504273504273,0.9063046675571143,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_trail_making_testB,e_as_correct_stop,0.29777777777777775,0.1395536917922926,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_trail_making_testB,e_as_no_response_on_go,-0.03658119658119658,0.8591835535388535,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_trail_making_testB,e_as_stop_doesnot_stop,0.13609164158552794,0.5073943791742592,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_trail_making_testB,e_raw_correct_go,0.06914261336961214,0.737155737259753,raw data,0.9933796210542216,dextroamphetamine,26
cog_trail_making_testB,e_raw_correct_stop,0.2942289858907528,0.14456040209448906,raw data,0.9933796210542216,dextroamphetamine,26
cog_trail_making_testB,e_raw_no_response_on_go,0.0476600686915758,0.8171604258828447,raw data,0.9933796210542216,dextroamphetamine,26
cog_trail_making_testB,e_raw_stop_doesnot_stop,0.2452766429263327,0.22715650054271985,raw data,0.9933796210542216,dextroamphetamine,26
cog_verbal_numerical_reasoning,e_as_correct_go,0.03452991452991453,0.8670089011429889,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_verbal_numerical_reasoning,e_as_correct_stop,0.20683760683760682,0.310670370291831,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_verbal_numerical_reasoning,e_as_no_response_on_go,-0.13846153846153847,0.499957929572453,"corrected for age, sex, and interaction",0.9596167068251799,dextroamphetamine,26
cog_verbal_numerical_reasoning,e_as_stop_doesnot_stop,-0.0020516327877215267,0.9920637376472905,"corrected for age, sex, and interaction",0.9920637376472905,dextroamphetamine,26
cog_verbal_numerical_reasoning,e_raw_correct_go,0.0017114508259804984,0.9933796210542216,raw data,0.9933796210542216,dextroamphetamine,26
cog_verbal_numerical_reasoning,e_raw_correct_stop,0.18085320669419963,0.3766189155913593,raw data,0.9933796210542216,dextroamphetamine,26
cog_verbal_numerical_reasoning,e_raw_no_response_on_go,-0.16698167951652818,0.41489158313680186,raw data,0.9933796210542216,dextroamphetamine,26
cog_verbal_numerical_reasoning,e_raw_stop_doesnot_stop,0.051294968034667515,0.8034736446908641,raw data,0.9933796210542216,dextroamphetamine,26
ADHD-Demontis,e_as_correct_go,-0.1494684988332901,0.2671242075710003,"corrected for age, sex, and interaction",0.6975562571053483,ritalin,57
ADHD-Demontis,e_as_correct_stop,-0.19347938812548612,0.14929076253082751,"corrected for age, sex, and interaction",0.6793408589962522,ritalin,57
ADHD-Demontis,e_as_no_response_on_go,0.22686025408348456,0.08969356109847304,"corrected for age, sex, and interaction",0.645793639909006,ritalin,57
ADHD-Demontis,e_as_stop_doesnot_stop,0.09842653661093613,0.4663611901775089,"corrected for age, sex, and interaction",0.7375620074130121,ritalin,57
ADHD-Demontis,e_raw_correct_go,-0.20177984991675826,0.13227681845542838,raw data,0.5291072738217135,ritalin,57
ADHD-Demontis,e_raw_correct_stop,-0.1801476404106744,0.17993567368152075,raw data,0.5310580882297598,ritalin,57
ADHD-Demontis,e_raw_no_response_on_go,0.2129548974464024,0.11173163735974212,raw data,0.5291072738217135,ritalin,57
ADHD-Demontis,e_raw_stop_doesnot_stop,0.08949294833318476,0.5079594698621603,raw data,0.7840939276120125,ritalin,57
cog_gFactor,e_as_correct_go,-0.09126263935701322,0.4995716030376791,"corrected for age, sex, and interaction",0.7375620074130121,ritalin,57
cog_gFactor,e_as_correct_stop,-0.12833808659579984,0.34139776739331906,"corrected for age, sex, and interaction",0.7234807560377763,ritalin,57
cog_gFactor,e_as_no_response_on_go,-0.24319419237749546,0.06832274967237661,"corrected for age, sex, and interaction",0.645793639909006,ritalin,57
cog_gFactor,e_as_stop_doesnot_stop,-0.05285929575648233,0.6961589402833703,"corrected for age, sex, and interaction",0.8950614946500476,ritalin,57
cog_gFactor,e_raw_correct_go,-0.0065163479809235885,0.961630261360221,raw data,0.9836733760043519,ritalin,57
cog_gFactor,e_raw_correct_stop,-0.13768333760960436,0.3070975576697068,raw data,0.5818690566373392,ritalin,57
cog_gFactor,e_raw_no_response_on_go,-0.2579549718267521,0.052709171050793424,raw data,0.5291072738217135,ritalin,57
cog_gFactor,e_raw_stop_doesnot_stop,-0.05098326149512185,0.7064466274062455,raw data,0.9082885209508872,ritalin,57
cog_matrix,e_as_correct_go,0.020935960591133004,0.8771539401129989,"corrected for age, sex, and interaction",0.9476036039984873,ritalin,57
cog_matrix,e_as_correct_stop,-0.14875550946331345,0.26943867822217027,"corrected for age, sex, and interaction",0.6975562571053483,ritalin,57
cog_matrix,e_as_no_response_on_go,-0.14240342234897588,0.2906484404605618,"corrected for age, sex, and interaction",0.6975562571053483,ritalin,57
cog_matrix,e_as_stop_doesnot_stop,0.20472849251606307,0.1265984296917959,"corrected for age, sex, and interaction",0.6793408589962522,ritalin,57
cog_matrix,e_raw_correct_go,0.02256407062051153,0.8676832191914539,raw data,0.9761436215903856,ritalin,57
cog_matrix,e_raw_correct_stop,-0.15539850687630843,0.24838997114404515,raw data,0.5673102751152481,ritalin,57
cog_matrix,e_raw_no_response_on_go,-0.1541885665456571,0.2521379000512214,raw data,0.5673102751152481,ritalin,57
cog_matrix,e_raw_stop_doesnot_stop,0.18885256021785266,0.15945302821293517,raw data,0.5310580882297598,ritalin,57
cog_memory,e_as_correct_go,0.12827326938034742,0.34164369035117215,"corrected for age, sex, and interaction",0.7234807560377763,ritalin,57
cog_memory,e_as_correct_stop,-0.11744879439979258,0.3842507323898887,"corrected for age, sex, and interaction",0.7244409108137054,ritalin,57
cog_memory,e_as_no_response_on_go,-0.11304122374902774,0.4024671726742808,"corrected for age, sex, and interaction",0.7244409108137054,ritalin,57
cog_memory,e_as_stop_doesnot_stop,-0.054771434597458694,0.6857289249504381,"corrected for age, sex, and interaction",0.8950614946500476,ritalin,57
cog_memory,e_raw_correct_go,0.1806746631725729,0.17864399455073565,raw data,0.5310580882297598,ritalin,57
cog_memory,e_raw_correct_stop,-0.11703734989804118,0.3859301627316558,raw data,0.6615945646828385,ritalin,57
cog_memory,e_raw_no_response_on_go,-0.17467561339558543,0.19374758150753912,raw data,0.5310580882297598,ritalin,57
cog_memory,e_raw_stop_doesnot_stop,-0.08454311712006614,0.531796135685501,raw data,0.7840939276120125,ritalin,57
cog_reaction_time,e_as_correct_go,-0.16171895255379828,0.22942872352865962,"corrected for age, sex, and interaction",0.6975562571053483,ritalin,57
cog_reaction_time,e_as_correct_stop,-0.15737619911848588,0.24234579334621298,"corrected for age, sex, and interaction",0.6975562571053483,ritalin,57
cog_reaction_time,e_as_no_response_on_go,-0.1166709878143635,0.38742923852464717,"corrected for age, sex, and interaction",0.7244409108137054,ritalin,57
cog_reaction_time,e_as_stop_doesnot_stop,-0.01338497188683458,0.9212812816651961,"corrected for age, sex, and interaction",0.9476036039984873,ritalin,57
cog_reaction_time,e_raw_correct_go,-0.0798819971392822,0.5547350605880044,raw data,0.7840939276120125,ritalin,57
cog_reaction_time,e_raw_correct_stop,-0.16985721120428013,0.2065225898671288,raw data,0.5310580882297598,ritalin,57
cog_reaction_time,e_raw_no_response_on_go,-0.23766273049362183,0.07504902161153448,raw data,0.5291072738217135,ritalin,57
cog_reaction_time,e_raw_stop_doesnot_stop,-0.031282933266909715,0.8173109448480975,raw data,0.9761436215903856,ritalin,57
cog_symbol_digit,e_as_correct_go,0.08465128338086596,0.5312694176165365,"corrected for age, sex, and interaction",0.7375620074130121,ritalin,57
cog_symbol_digit,e_as_correct_stop,-0.14596836919885922,0.27861426548109325,"corrected for age, sex, and interaction",0.6975562571053483,ritalin,57
cog_symbol_digit,e_as_no_response_on_go,-0.19270158154005704,0.15096463533250049,"corrected for age, sex, and interaction",0.6793408589962522,ritalin,57
cog_symbol_digit,e_as_stop_doesnot_stop,-0.17899564099512685,0.1827825773635221,"corrected for age, sex, and interaction",0.6975562571053483,ritalin,57
cog_symbol_digit,e_raw_correct_go,0.1407985038863241,0.29617550529215064,raw data,0.5818690566373392,ritalin,57
cog_symbol_digit,e_raw_correct_stop,-0.1460198878527592,0.27844280736095617,raw data,0.5818690566373392,ritalin,57
cog_symbol_digit,e_raw_no_response_on_go,-0.20785748642352006,0.12077659828272869,raw data,0.5291072738217135,ritalin,57
cog_symbol_digit,e_raw_stop_doesnot_stop,-0.2055829897181936,0.12498786854810229,raw data,0.5291072738217135,ritalin,57
cog_tower_rearranging,e_as_correct_go,-0.039797770287788435,0.7688142087788647,"corrected for age, sex, and interaction",0.8990746476182442,ritalin,57
cog_tower_rearranging,e_as_correct_stop,-0.2798807363235675,0.03498078069914956,"corrected for age, sex, and interaction",0.645793639909006,ritalin,57
cog_tower_rearranging,e_as_no_response_on_go,-0.01432460461498574,0.915774531679014,"corrected for age, sex, and interaction",0.9476036039984873,ritalin,57
cog_tower_rearranging,e_as_stop_doesnot_stop,-0.08436097293324556,0.5326836720205088,"corrected for age, sex, and interaction",0.7375620074130121,ritalin,57
cog_tower_rearranging,e_raw_correct_go,-0.0067108658311004115,0.960485793844583,raw data,0.9836733760043519,ritalin,57
cog_tower_rearranging,e_raw_correct_stop,-0.2965662619703564,0.025085822245796363,raw data,0.5291072738217135,ritalin,57
cog_tower_rearranging,e_raw_no_response_on_go,-0.013051969625469395,0.9232337474897205,raw data,0.9836733760043519,ritalin,57
cog_tower_rearranging,e_raw_stop_doesnot_stop,-0.129949568781741,0.3353190963130346,raw data,0.6035743733634623,ritalin,57
cog_trail_making_testB,e_as_correct_go,0.0032408607726212083,0.9809116877069759,"corrected for age, sex, and interaction",0.9809116877069759,ritalin,57
cog_trail_making_testB,e_as_correct_stop,-0.10280010370754472,0.4466879182540775,"corrected for age, sex, and interaction",0.7375620074130121,ritalin,57
cog_trail_making_testB,e_as_no_response_on_go,-0.22886958776250974,0.08681238675790226,"corrected for age, sex, and interaction",0.645793639909006,ritalin,57
