V1,V2,r,pval,value_type,FDR,drug,n_samples
cog_verbal_numerical_reasoning,dsm5_raw_anxdisord,-0.05569852361674686,0.44408681051049603,raw data,0.8417063233569886,vyvanse,191
cog_verbal_numerical_reasoning,dsm5_raw_conduct,-0.05805258160319437,0.42503930740780294,raw data,0.8417063233569886,vyvanse,191
cog_verbal_numerical_reasoning,dsm5_raw_depress,-0.0021581638329475224,0.9763616111488047,raw data,0.9853330851850381,vyvanse,191
cog_verbal_numerical_reasoning,dsm5_raw_opposit,-0.10695959206566412,0.1408223168382705,raw data,0.7465904578796502,vyvanse,191
cog_verbal_numerical_reasoning,dsm5_raw_somaticpr,-0.1611227066762913,0.025966526609740193,raw data,0.39539044668162937,vyvanse,191
ADHD-Demontis,syn_as_aggressive,0.14295874822190613,0.39862149793569346,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
ADHD-Demontis,syn_as_anxdep,0.2678994784257942,0.10891335618823828,"corrected for age, sex, and interaction",0.8512108539704644,dextroamphetamine,37
ADHD-Demontis,syn_as_attention,0.1906116642958748,0.2584554927151266,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
ADHD-Demontis,syn_as_external,0.08036984352773827,0.6363147812959529,"corrected for age, sex, and interaction",0.9589694816682299,dextroamphetamine,37
ADHD-Demontis,syn_as_internal,0.2935040303461356,0.07788342998480013,"corrected for age, sex, and interaction",0.8512108539704644,dextroamphetamine,37
ADHD-Demontis,syn_as_rulebreak,-0.03816974869606449,0.8225314991389707,"corrected for age, sex, and interaction",0.9883328155372102,dextroamphetamine,37
ADHD-Demontis,syn_as_social,-0.1853959222380275,0.27195524976678653,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
ADHD-Demontis,syn_as_somatic,0.0026078710289236607,0.98777800035291,"corrected for age, sex, and interaction",0.9883328155372102,dextroamphetamine,37
ADHD-Demontis,syn_as_thought,-0.04030346135609293,0.81278238123628,"corrected for age, sex, and interaction",0.9883328155372102,dextroamphetamine,37
ADHD-Demontis,syn_as_totprob,0.16927453769559034,0.3165522762213735,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
ADHD-Demontis,syn_as_withdep,0.2579574422171179,0.12320521670379003,"corrected for age, sex, and interaction",0.8512108539704644,dextroamphetamine,37
ADHD-Demontis,syn_raw_aggressive,0.12202064094775332,0.47186815458356723,raw data,0.9203468046048326,dextroamphetamine,37
ADHD-Demontis,syn_raw_anxdep,0.17515762261166679,0.2997745425394833,raw data,0.9203468046048326,dextroamphetamine,37
ADHD-Demontis,syn_raw_attention,0.19044251237084775,0.2588862035272368,raw data,0.901960747926421,dextroamphetamine,37
ADHD-Demontis,syn_raw_external,0.04722075785378568,0.7813740245099987,raw data,0.966310077195667,dextroamphetamine,37
ADHD-Demontis,syn_raw_internal,0.2437144486750644,0.14605797354394,raw data,0.901960747926421,dextroamphetamine,37
ADHD-Demontis,syn_raw_rulebreak,-0.07615021657800022,0.6541843718967739,raw data,0.9435038601384682,dextroamphetamine,37
ADHD-Demontis,syn_raw_social,-0.21458321655314663,0.20217594210678302,raw data,0.901960747926421,dextroamphetamine,37
ADHD-Demontis,syn_raw_somatic,-0.02400930164354873,0.8878300500678491,raw data,0.966310077195667,dextroamphetamine,37
ADHD-Demontis,syn_raw_thought,-0.042972503239142784,0.8006264181515441,raw data,0.966310077195667,dextroamphetamine,37
ADHD-Demontis,syn_raw_totprob,0.17225844815778701,0.30797033754499337,raw data,0.9203468046048326,dextroamphetamine,37
ADHD-Demontis,syn_raw_withdep,0.2533433717523527,0.13029489465858735,raw data,0.901960747926421,dextroamphetamine,37
ADHD-Demontis,dsm5_as_adhd,0.17472735893788524,0.30098199710363494,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
ADHD-Demontis,dsm5_as_anxdisord,0.33214793741109533,0.044594658075155946,"corrected for age, sex, and interaction",0.8512108539704644,dextroamphetamine,37
ADHD-Demontis,dsm5_as_conduct,0.02678994784257942,0.8749360066761427,"corrected for age, sex, and interaction",0.9883328155372102,dextroamphetamine,37
ADHD-Demontis,dsm5_as_depress,0.14864864864864866,0.3799150610948454,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
ADHD-Demontis,dsm5_as_opposit,0.05405405405405406,0.750678220808354,"corrected for age, sex, and interaction",0.9816561349032322,dextroamphetamine,37
ADHD-Demontis,dsm5_as_somaticpr,-0.005216051221302016,0.9755572950676825,"corrected for age, sex, and interaction",0.9883328155372102,dextroamphetamine,37
ADHD-Demontis,dsm5_raw_adhd,0.11408914775031209,0.501355331738504,raw data,0.9203468046048326,dextroamphetamine,37
ADHD-Demontis,dsm5_raw_anxdisord,0.29555802809336335,0.075729562299641,raw data,0.901960747926421,dextroamphetamine,37
ADHD-Demontis,dsm5_raw_conduct,-0.005851253369710941,0.9725817626365436,raw data,0.9952811368640379,dextroamphetamine,37
ADHD-Demontis,dsm5_raw_depress,0.1647870892976543,0.32973807004479117,raw data,0.9203468046048326,dextroamphetamine,37
ADHD-Demontis,dsm5_raw_opposit,0.026505116470332393,0.8762553868613179,raw data,0.966310077195667,dextroamphetamine,37
ADHD-Demontis,dsm5_raw_somaticpr,-0.0235196718732648,0.8901035346267341,raw data,0.966310077195667,dextroamphetamine,37
cog_gFactor,syn_as_aggressive,0.1327643432906591,0.4334315943515157,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_gFactor,syn_as_anxdep,-0.05832147937411095,0.7316950120593788,"corrected for age, sex, and interaction",0.9816561349032322,dextroamphetamine,37
cog_gFactor,syn_as_attention,-0.0215742057847321,0.8991452336650467,"corrected for age, sex, and interaction",0.9883328155372102,dextroamphetamine,37
cog_gFactor,syn_as_external,0.20104314841156948,0.23280901830634204,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_gFactor,syn_as_internal,-0.16050260787102894,0.34264002630557133,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_gFactor,syn_as_rulebreak,0.22522522522522523,0.18015923821559898,"corrected for age, sex, and interaction",0.8886931010131582,dextroamphetamine,37
cog_gFactor,syn_as_social,-0.017306780464675202,0.9190207699399378,"corrected for age, sex, and interaction",0.9883328155372102,dextroamphetamine,37
cog_gFactor,syn_as_somatic,-0.1422475106685633,0.40099649170494356,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_gFactor,syn_as_thought,-0.021337126600284494,0.9002479562312775,"corrected for age, sex, and interaction",0.9883328155372102,dextroamphetamine,37
cog_gFactor,syn_as_totprob,0.036036036036036036,0.8323068923495363,"corrected for age, sex, and interaction",0.9883328155372102,dextroamphetamine,37
cog_gFactor,syn_as_withdep,-0.043743702287737364,0.797122494814356,"corrected for age, sex, and interaction",0.9883328155372102,dextroamphetamine,37
cog_gFactor,syn_raw_aggressive,0.1010316677235042,0.5518539268253748,raw data,0.9203468046048326,dextroamphetamine,37
cog_gFactor,syn_raw_anxdep,-0.05640669202748591,0.7401940906753368,raw data,0.966310077195667,dextroamphetamine,37
cog_gFactor,syn_raw_attention,-0.05544679131994133,0.7444662723529762,raw data,0.966310077195667,dextroamphetamine,37
cog_gFactor,syn_raw_external,0.12967911641755717,0.44428815418619383,raw data,0.9203468046048326,dextroamphetamine,37
cog_gFactor,syn_raw_internal,-0.11088710925118501,0.513518392921841,raw data,0.9203468046048326,dextroamphetamine,37
cog_gFactor,syn_raw_rulebreak,0.19311218985327244,0.25214382094555865,raw data,0.901960747926421,dextroamphetamine,37
cog_gFactor,syn_raw_social,-0.039156647217008345,0.8180189234737534,raw data,0.966310077195667,dextroamphetamine,37
cog_gFactor,syn_raw_somatic,-0.13008024621803266,0.4428682887663695,raw data,0.9203468046048326,dextroamphetamine,37
cog_gFactor,syn_raw_thought,-0.0419041260867884,0.8054868955259915,raw data,0.966310077195667,dextroamphetamine,37
cog_gFactor,syn_raw_totprob,0.027030231369563278,0.8738232369322305,raw data,0.966310077195667,dextroamphetamine,37
cog_gFactor,syn_raw_withdep,-0.03261211411104588,0.8480446236078325,raw data,0.966310077195667,dextroamphetamine,37
cog_gFactor,dsm5_as_adhd,0.06519677572309152,0.7014429732589038,"corrected for age, sex, and interaction",0.9757837360691456,dextroamphetamine,37
cog_gFactor,dsm5_as_anxdisord,-0.0905642484589853,0.5939846058642917,"corrected for age, sex, and interaction",0.9493801567990038,dextroamphetamine,37
cog_gFactor,dsm5_as_conduct,0.1894262683736368,0.26148387057674727,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_gFactor,dsm5_as_depress,0.05429113323850166,0.7496196852594517,"corrected for age, sex, and interaction",0.9816561349032322,dextroamphetamine,37
cog_gFactor,dsm5_as_opposit,0.20862968231389284,0.2152793375108888,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_gFactor,dsm5_as_somaticpr,-0.060814415375634874,0.7206768769661009,"corrected for age, sex, and interaction",0.9757837360691456,dextroamphetamine,37
cog_gFactor,dsm5_raw_adhd,0.03933698740140969,0.817194939585222,raw data,0.966310077195667,dextroamphetamine,37
cog_gFactor,dsm5_raw_anxdisord,-0.09030939747297215,0.5950276662216929,raw data,0.9203468046048326,dextroamphetamine,37
cog_gFactor,dsm5_raw_conduct,0.13672826751671485,0.4197009592927248,raw data,0.9203468046048326,dextroamphetamine,37
cog_gFactor,dsm5_raw_depress,0.045826957110154574,0.7876769898288805,raw data,0.966310077195667,dextroamphetamine,37
cog_gFactor,dsm5_raw_opposit,0.11790616833439344,0.4870493606259618,raw data,0.9203468046048326,dextroamphetamine,37
cog_gFactor,dsm5_raw_somaticpr,-0.0511613480954523,0.7636294980637375,raw data,0.966310077195667,dextroamphetamine,37
cog_matrix,syn_as_aggressive,0.0953058321479374,0.5747259420658919,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_matrix,syn_as_anxdep,0.10052157420578474,0.5538740324676545,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_matrix,syn_as_attention,-0.32669511616880037,0.04843528469221847,"corrected for age, sex, and interaction",0.8512108539704644,dextroamphetamine,37
cog_matrix,syn_as_external,0.14841156946420103,0.38068402957673,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_matrix,syn_as_internal,-0.02631578947368421,0.8771325591632866,"corrected for age, sex, and interaction",0.9883328155372102,dextroamphetamine,37
cog_matrix,syn_as_rulebreak,0.10028449502133713,0.5548141060796514,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_matrix,syn_as_social,0.007586533902323376,0.9644550144820485,"corrected for age, sex, and interaction",0.9883328155372102,dextroamphetamine,37
cog_matrix,syn_as_somatic,-0.14414414414414414,0.3946812292988213,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_matrix,syn_as_thought,0.12280701754385964,0.46899533302355656,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_matrix,syn_as_totprob,-0.025604551920341393,0.8804290803139292,"corrected for age, sex, and interaction",0.9883328155372102,dextroamphetamine,37
cog_matrix,syn_as_withdep,0.07006105163157936,0.6803066726192126,"corrected for age, sex, and interaction",0.9727749617826125,dextroamphetamine,37
cog_matrix,syn_raw_aggressive,0.10541919319975968,0.5346225943739698,raw data,0.9203468046048326,dextroamphetamine,37
cog_matrix,syn_raw_anxdep,0.10604458101167351,0.5321878031969292,raw data,0.9203468046048326,dextroamphetamine,37
cog_matrix,syn_raw_attention,-0.3153462050230496,0.05728008375436078,raw data,0.901960747926421,dextroamphetamine,37
cog_matrix,syn_raw_external,0.11852647511540679,0.48474458386188557,raw data,0.9203468046048326,dextroamphetamine,37
cog_matrix,syn_raw_internal,0.03842505176190796,0.82136358590431,raw data,0.966310077195667,dextroamphetamine,37
cog_matrix,syn_raw_rulebreak,0.13040724588982539,0.44171265748138655,raw data,0.9203468046048326,dextroamphetamine,37
cog_matrix,syn_raw_social,0.016285333399122734,0.9237858019368357,raw data,0.966310077195667,dextroamphetamine,37
cog_matrix,syn_raw_somatic,-0.11108781357462845,0.5127517196240206,raw data,0.9203468046048326,dextroamphetamine,37
cog_matrix,syn_raw_thought,0.14446833271280876,0.39360756009918907,raw data,0.9203468046048326,dextroamphetamine,37
cog_matrix,syn_raw_totprob,0.015293420380147643,0.9284155643644643,raw data,0.966310077195667,dextroamphetamine,37
cog_matrix,syn_raw_withdep,0.10239244651041611,0.5464818801298437,raw data,0.9203468046048326,dextroamphetamine,37
cog_matrix,dsm5_as_adhd,-0.23067804646752016,0.16956348230984863,"corrected for age, sex, and interaction",0.8886931010131582,dextroamphetamine,37
cog_matrix,dsm5_as_anxdisord,0.07278330962541489,0.668580658083717,"corrected for age, sex, and interaction",0.9650267989321576,dextroamphetamine,37
cog_matrix,dsm5_as_conduct,0.1588430535798957,0.3477192541550531,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_matrix,dsm5_as_depress,-0.003319108582266477,0.9844450883575575,"corrected for age, sex, and interaction",0.9883328155372102,dextroamphetamine,37
cog_matrix,dsm5_as_opposit,0.030346135609293504,0.8584923259042614,"corrected for age, sex, and interaction",0.9883328155372102,dextroamphetamine,37
cog_matrix,dsm5_as_somaticpr,-0.08713176471947687,0.6080997082764861,"corrected for age, sex, and interaction",0.9493801567990038,dextroamphetamine,37
cog_matrix,dsm5_raw_adhd,-0.21522442351647417,0.200798607907259,raw data,0.901960747926421,dextroamphetamine,37
cog_matrix,dsm5_raw_anxdisord,0.0985193426977878,0.561836693814131,raw data,0.9203468046048326,dextroamphetamine,37
cog_matrix,dsm5_raw_conduct,0.15499850763030207,0.35966060891751095,raw data,0.9203468046048326,dextroamphetamine,37
cog_matrix,dsm5_raw_depress,0.10732530887974025,0.5272184320410358,raw data,0.9203468046048326,dextroamphetamine,37
cog_matrix,dsm5_raw_opposit,0.016758840458820035,0.9215765648310441,raw data,0.966310077195667,dextroamphetamine,37
cog_matrix,dsm5_raw_somaticpr,-0.09323003953886924,0.5831222983511908,raw data,0.9203468046048326,dextroamphetamine,37
cog_memory,syn_as_aggressive,-0.10241820768136557,0.5463804203536267,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_memory,syn_as_anxdep,-0.39758179231863444,0.014818471684684198,"corrected for age, sex, and interaction",0.8512108539704644,dextroamphetamine,37
cog_memory,syn_as_attention,0.07965860597439545,0.63931298777882,"corrected for age, sex, and interaction",0.9589694816682299,dextroamphetamine,37
cog_memory,syn_as_external,-0.15291607396870555,0.3662303203692776,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_memory,syn_as_internal,-0.2532005689900427,0.1305190439650601,"corrected for age, sex, and interaction",0.8512108539704644,dextroamphetamine,37
cog_memory,syn_as_rulebreak,-0.080132764343290655,0.637313553551043,"corrected for age, sex, and interaction",0.9589694816682299,dextroamphetamine,37
cog_memory,syn_as_social,-0.28259838786154573,0.09012859164427889,"corrected for age, sex, and interaction",0.8512108539704644,dextroamphetamine,37
cog_memory,syn_as_somatic,-0.14509246088193456,0.39154530056803116,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_memory,syn_as_thought,0.003319108582266477,0.9844450883575575,"corrected for age, sex, and interaction",0.9883328155372102,dextroamphetamine,37
cog_memory,syn_as_totprob,-0.17520151730678046,0.29965153420551505,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_memory,syn_as_withdep,0.10135735895939145,0.5505659164332042,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_memory,syn_raw_aggressive,-0.19589708342632506,0.2452363088154934,raw data,0.901960747926421,dextroamphetamine,37
cog_memory,syn_raw_anxdep,-0.39377808581714374,0.015892461299613636,raw data,0.901960747926421,dextroamphetamine,37
cog_memory,syn_raw_attention,0.023864678919289523,0.8885014817973369,raw data,0.966310077195667,dextroamphetamine,37
cog_memory,syn_raw_external,-0.18306942052359626,0.2781230641107444,raw data,0.9203468046048326,dextroamphetamine,37
cog_memory,syn_raw_internal,-0.26909395817212706,0.10728445279553833,raw data,0.901960747926421,dextroamphetamine,37
cog_memory,syn_raw_rulebreak,-0.10958492104427844,0.5185064652099229,raw data,0.9203468046048326,dextroamphetamine,37
cog_memory,syn_raw_social,-0.31840221697255405,0.054780977243564344,raw data,0.901960747926421,dextroamphetamine,37
cog_memory,syn_raw_somatic,-0.21608371479193855,0.1989631080133729,raw data,0.901960747926421,dextroamphetamine,37
cog_memory,syn_raw_thought,-0.03311969172298574,0.8457077770362107,raw data,0.966310077195667,dextroamphetamine,37
cog_memory,syn_raw_totprob,-0.21007706134590406,0.2120412145327868,raw data,0.901960747926421,dextroamphetamine,37
cog_memory,syn_raw_withdep,0.12265512035147035,0.4695495275371213,raw data,0.9203468046048326,dextroamphetamine,37
cog_memory,dsm5_as_adhd,0.033428165007112376,0.8442882234300253,"corrected for age, sex, and interaction",0.9883328155372102,dextroamphetamine,37
cog_memory,dsm5_as_anxdisord,-0.27358937885253676,0.10131912410705057,"corrected for age, sex, and interaction",0.8512108539704644,dextroamphetamine,37
cog_memory,dsm5_as_conduct,0.013513513513513514,0.936729009174347,"corrected for age, sex, and interaction",0.9883328155372102,dextroamphetamine,37
cog_memory,dsm5_as_depress,-0.04480796586059744,0.7922934683218268,"corrected for age, sex, and interaction",0.9883328155372102,dextroamphetamine,37
cog_memory,dsm5_as_opposit,-0.11830251303935514,0.4855760721418012,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_memory,dsm5_as_somaticpr,-0.1338391324738631,0.42968430000191393,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_memory,dsm5_raw_adhd,-0.003327600142717436,0.9844052977324069,raw data,0.9952811368640379,dextroamphetamine,37
cog_memory,dsm5_raw_anxdisord,-0.2924644255448821,0.07899161038050329,raw data,0.901960747926421,dextroamphetamine,37
cog_memory,dsm5_raw_conduct,-0.06531909373942622,0.7009086782137908,raw data,0.966310077195667,dextroamphetamine,37
cog_memory,dsm5_raw_depress,-0.08488672107191846,0.6174083802744628,raw data,0.9352820018019089,dextroamphetamine,37
cog_memory,dsm5_raw_opposit,-0.1523747054482786,0.36794989266361533,raw data,0.9203468046048326,dextroamphetamine,37
cog_memory,dsm5_raw_somaticpr,-0.23883378139346215,0.1545611920115444,raw data,0.901960747926421,dextroamphetamine,37
cog_reaction_time,syn_as_aggressive,0.2724039829302987,0.10286700542606497,"corrected for age, sex, and interaction",0.8512108539704644,dextroamphetamine,37
cog_reaction_time,syn_as_anxdep,-0.05026078710289237,0.7676746379063493,"corrected for age, sex, and interaction",0.9883328155372102,dextroamphetamine,37
cog_reaction_time,syn_as_attention,0.14556661925082978,0.3899827760297754,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_reaction_time,syn_as_external,0.25604551920341395,0.12610714888571883,"corrected for age, sex, and interaction",0.8512108539704644,dextroamphetamine,37
cog_reaction_time,syn_as_internal,0.10881934566145092,0.5214501608472117,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_reaction_time,syn_as_rulebreak,0.05689900426742532,0.7380059422939964,"corrected for age, sex, and interaction",0.9816561349032322,dextroamphetamine,37
cog_reaction_time,syn_as_social,0.35988620199146515,0.028679669614636083,"corrected for age, sex, and interaction",0.8512108539704644,dextroamphetamine,37
cog_reaction_time,syn_as_somatic,0.10715979137031768,0.5278593824913371,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_reaction_time,syn_as_thought,-0.08937885253674728,0.5988429959024537,"corrected for age, sex, and interaction",0.9493801567990038,dextroamphetamine,37
cog_reaction_time,syn_as_totprob,0.2527264106211475,0.1312653552503884,"corrected for age, sex, and interaction",0.8512108539704644,dextroamphetamine,37
cog_reaction_time,syn_as_withdep,0.1351431452791886,0.4251620751273464,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_reaction_time,syn_raw_aggressive,0.26443734627161314,0.11374034746716166,raw data,0.901960747926421,dextroamphetamine,37
cog_reaction_time,syn_raw_anxdep,0.003325026056357064,0.9844173596464474,raw data,0.9952811368640379,dextroamphetamine,37
cog_reaction_time,syn_raw_attention,0.14164458681946468,0.4030161494640163,raw data,0.9203468046048326,dextroamphetamine,37
cog_reaction_time,syn_raw_external,0.2164086993098118,0.198271986905161,raw data,0.901960747926421,dextroamphetamine,37
cog_reaction_time,syn_raw_internal,0.12547439742005748,0.4593200689237871,raw data,0.9203468046048326,dextroamphetamine,37
cog_reaction_time,syn_raw_rulebreak,0.09364096944825966,0.5814557954744735,raw data,0.9203468046048326,dextroamphetamine,37
cog_reaction_time,syn_raw_social,0.32019839345039847,0.053353188607015545,raw data,0.901960747926421,dextroamphetamine,37
cog_reaction_time,syn_raw_somatic,0.09567885878847031,0.573222909156959,raw data,0.9203468046048326,dextroamphetamine,37
cog_reaction_time,syn_raw_thought,-0.12226982965833444,0.47095680612774937,raw data,0.9203468046048326,dextroamphetamine,37
cog_reaction_time,syn_raw_totprob,0.2182572629445877,0.1943727114473015,raw data,0.901960747926421,dextroamphetamine,37
cog_reaction_time,syn_raw_withdep,0.14279789671417514,0.3991579097801434,raw data,0.9203468046048326,dextroamphetamine,37
cog_reaction_time,dsm5_as_adhd,0.09720246562351825,0.5671024470227906,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_reaction_time,dsm5_as_anxdisord,-0.037221431958274064,0.8268729579118694,"corrected for age, sex, and interaction",0.9883328155372102,dextroamphetamine,37
cog_reaction_time,dsm5_as_conduct,0.0948316737790422,0.5766390336132414,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_reaction_time,dsm5_as_depress,0.15386439070649596,0.3632297200270733,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_reaction_time,dsm5_as_opposit,0.301090564248459,0.07015884471927558,"corrected for age, sex, and interaction",0.8512108539704644,dextroamphetamine,37
cog_reaction_time,dsm5_as_somaticpr,0.16074921491103486,0.3418891525847394,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_reaction_time,dsm5_raw_adhd,0.06940423154810652,0.6831471321699303,raw data,0.966310077195667,dextroamphetamine,37
cog_reaction_time,dsm5_raw_anxdisord,-0.04093074141067512,0.8099214855242141,raw data,0.966310077195667,dextroamphetamine,37
cog_reaction_time,dsm5_raw_conduct,0.08872410721826998,0.6015338592188448,raw data,0.9203468046048326,dextroamphetamine,37
cog_reaction_time,dsm5_raw_depress,0.13332557729197822,0.43147257983415166,raw data,0.9203468046048326,dextroamphetamine,37
cog_reaction_time,dsm5_raw_opposit,0.26053459777115967,0.11937287824493681,raw data,0.901960747926421,dextroamphetamine,37
cog_reaction_time,dsm5_raw_somaticpr,0.15833346116744243,0.3492880528781308,raw data,0.9203468046048326,dextroamphetamine,37
cog_symbol_digit,syn_as_aggressive,-0.14129919393077287,0.40417575821176066,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_symbol_digit,syn_as_anxdep,0.12304409672830725,0.46813104542850104,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_symbol_digit,syn_as_attention,-0.11071597913703177,0.5141725457338788,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_symbol_digit,syn_as_external,-0.1505452821242295,0.3737962514836646,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_symbol_digit,syn_as_internal,0.1164058795637743,0.4926470657320494,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_symbol_digit,syn_as_rulebreak,-0.22238027501185395,0.18587045249948408,"corrected for age, sex, and interaction",0.8886931010131582,dextroamphetamine,37
cog_symbol_digit,syn_as_social,-0.011142721669037459,0.9478124170947693,"corrected for age, sex, and interaction",0.9883328155372102,dextroamphetamine,37
cog_symbol_digit,syn_as_somatic,0.02418207681365576,0.8870280175227743,"corrected for age, sex, and interaction",0.9883328155372102,dextroamphetamine,37
cog_symbol_digit,syn_as_thought,-0.13442389758179232,0.4276530795318516,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_symbol_digit,syn_as_totprob,-0.07610241820768136,0.6543879059074589,"corrected for age, sex, and interaction",0.9627052846523194,dextroamphetamine,37
cog_symbol_digit,syn_as_withdep,-0.023353683877193117,0.8908744592875883,"corrected for age, sex, and interaction",0.9883328155372102,dextroamphetamine,37
cog_symbol_digit,syn_raw_aggressive,-0.22874423361342677,0.17326879199228418,raw data,0.901960747926421,dextroamphetamine,37
cog_symbol_digit,syn_raw_anxdep,0.017456386795874586,0.9183230886298266,raw data,0.966310077195667,dextroamphetamine,37
cog_symbol_digit,syn_raw_attention,-0.1289405040116837,0.446909083160244,raw data,0.9203468046048326,dextroamphetamine,37
cog_symbol_digit,syn_raw_external,-0.2502225585769699,0.13525889003238767,raw data,0.901960747926421,dextroamphetamine,37
cog_symbol_digit,syn_raw_internal,0.07851044526661441,0.6441649323028407,raw data,0.9435038601384682,dextroamphetamine,37
cog_symbol_digit,syn_raw_rulebreak,-0.29532005866655714,0.07597669504823434,raw data,0.901960747926421,dextroamphetamine,37
cog_symbol_digit,syn_raw_social,-0.0751999218724197,0.6582354952982026,raw data,0.9435038601384682,dextroamphetamine,37
cog_symbol_digit,syn_raw_somatic,0.02042582378630265,0.9044883810705122,raw data,0.966310077195667,dextroamphetamine,37
cog_symbol_digit,syn_raw_thought,-0.22625853915416064,0.17811606955162684,raw data,0.901960747926421,dextroamphetamine,37
cog_symbol_digit,syn_raw_totprob,-0.13052756463986476,0.4412878616523548,raw data,0.9203468046048326,dextroamphetamine,37
cog_symbol_digit,syn_raw_withdep,-0.026497342715224775,0.876291400648799,raw data,0.966310077195667,dextroamphetamine,37
cog_symbol_digit,dsm5_as_adhd,-0.1206733048838312,0.47681177653143747,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_symbol_digit,dsm5_as_anxdisord,0.06614509246088193,0.6973043630666387,"corrected for age, sex, and interaction",0.9757837360691456,dextroamphetamine,37
cog_symbol_digit,dsm5_as_conduct,-0.3082029397818872,0.06347566119620263,"corrected for age, sex, and interaction",0.8512108539704644,dextroamphetamine,37
cog_symbol_digit,dsm5_as_depress,0.006638217164532954,0.9688958305027131,"corrected for age, sex, and interaction",0.9883328155372102,dextroamphetamine,37
cog_symbol_digit,dsm5_as_opposit,-0.12280701754385964,0.46899533302355656,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_symbol_digit,dsm5_as_somaticpr,0.14000355664449277,0.40854266226100244,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
cog_symbol_digit,dsm5_raw_adhd,-0.12906334839254055,0.44647259379062687,raw data,0.9203468046048326,dextroamphetamine,37
cog_symbol_digit,dsm5_raw_anxdisord,0.01939450828470943,0.9092903805076515,raw data,0.966310077195667,dextroamphetamine,37
cog_symbol_digit,dsm5_raw_conduct,-0.37161429564368265,0.02353473243890214,raw data,0.901960747926421,dextroamphetamine,37
cog_symbol_digit,dsm5_raw_depress,-0.08156248584113004,0.6313000074432344,raw data,0.9435038601384682,dextroamphetamine,37
cog_symbol_digit,dsm5_raw_opposit,-0.21263521688531234,0.20640065848871725,raw data,0.901960747926421,dextroamphetamine,37
cog_symbol_digit,dsm5_raw_somaticpr,0.09747327930981907,0.5660177081362434,raw data,0.9203468046048326,dextroamphetamine,37
cog_tower_rearranging,syn_as_aggressive,-0.1327643432906591,0.4334315943515157,"corrected for age, sex, and interaction",0.9385720440726163,dextroamphetamine,37
